sample_id,language,backdoor_type,stealth_level,complexity,scenario,has_backdoor,file_path,label_compact,split
clean_000093,c,none,none,simple,mcu,0,data/processed/dataset_v1/test/sample_000985.c,c_none_none_simple_mcu_0,test
bad_000345,verilog,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/test/sample_000986.v,verilog_data_exfiltration_medium_complex_mcu_1,test
clean_000000,verilog,none,none,simple,mcu,0,data/processed/dataset_v1/test/sample_000987.v,verilog_none_none_simple_mcu_0,test
bad_000062,vhdl,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/test/sample_000988.vhd,vhdl_data_exfiltration_medium_complex_mcu_1,test
bad_000070,cpp,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/test/sample_000989.cpp,cpp_data_exfiltration_medium_simple_asic_1,test
clean_000036,c,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000990.c,c_none_none_complex_asic_0,test
clean_000422,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/test/sample_000991.vhd,vhdl_none_none_complex_embedded_0,test
clean_000413,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000992.v,verilog_none_none_complex_fpga_0,test
clean_000105,c,none,none,complex,asic,0,data/processed/dataset_v1/test/sample_000993.c,c_none_none_complex_asic_0,test
clean_000018,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/test/sample_000994.vhd,vhdl_none_none_complex_mcu_0,test
bad_000169,cpp,instruction_hijack,high,simple,mcu,1,data/processed/dataset_v1/test/sample_000995.cpp,cpp_instruction_hijack_high_simple_mcu_1,test
bad_000263,c,logic_tamper,high,simple,embedded,1,data/processed/dataset_v1/test/sample_000996.c,c_logic_tamper_high_simple_embedded_1,test
bad_000009,vhdl,instruction_hijack,high,complex,fpga,1,data/processed/dataset_v1/test/sample_000997.vhd,vhdl_instruction_hijack_high_complex_fpga_1,test
clean_000121,vhdl,none,none,complex,fpga,0,data/processed/dataset_v1/test/sample_000998.vhd,vhdl_none_none_complex_fpga_0,test
clean_000323,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/test/sample_000999.cpp,cpp_none_none_simple_fpga_0,test
